customer_id,week_number,risk_score_at_trigger,intervention_type,channel,status,outcome,top_signal
CUS-10588,30,0.4157,SMS_OUTREACH,EMAIL,DELIVERED,RECOVERED,lending_upi_count_7d
CUS-10588,35,0.4818,SMS_OUTREACH,SMS,IGNORED,PENDING,credit_utilization
CUS-10588,38,0.4998,MONITOR_ONLY,APP,ACTED_UPON,RECOVERED,gambling_spend_7d
CUS-10588,40,0.4116,SMS_OUTREACH,APP,SENT,NO_ACTION,credit_utilization
CUS-10588,42,0.4013,MONITOR_ONLY,CALL,OPENED,RECOVERED,utility_payment_delay_days
CUS-10588,44,0.4503,MONITOR_ONLY,APP,ACTED_UPON,RECOVERED,credit_utilization
CUS-10588,48,0.475,SMS_OUTREACH,EMAIL,DELIVERED,NO_ACTION,salary_delay_days
CUS-10588,49,0.6399,FINANCIAL_COUNSELING,CALL,ACTED_UPON,RECOVERED,salary_delay_days
CUS-10588,50,0.5501,RESTRUCTURING_OFFER,SMS,SENT,PENDING,atm_withdrawal_count_7d
CUS-10588,51,0.4523,SMS_OUTREACH,CALL,IGNORED,PENDING,failed_autodebit_count
CUS-10590,3,0.4638,MONITOR_ONLY,SMS,IGNORED,PENDING,credit_utilization
CUS-10590,5,0.5368,MONITOR_ONLY,EMAIL,ACTED_UPON,RECOVERED,gambling_spend_7d
CUS-10590,22,0.4042,MONITOR_ONLY,CALL,DELIVERED,PENDING,savings_wow_delta_pct
CUS-10590,23,0.4404,SMS_OUTREACH,SMS,ACTED_UPON,RECOVERED,credit_utilization
CUS-10590,24,0.4235,SMS_OUTREACH,EMAIL,DELIVERED,NO_ACTION,credit_utilization
CUS-10590,27,0.4443,SMS_OUTREACH,CALL,DELIVERED,RECOVERED,atm_withdrawal_count_7d
CUS-10590,32,0.4415,SMS_OUTREACH,SMS,IGNORED,NO_ACTION,credit_utilization
CUS-10590,38,0.4426,SMS_OUTREACH,CALL,OPENED,RECOVERED,lending_upi_count_7d
CUS-10590,39,0.4068,MONITOR_ONLY,APP,ACTED_UPON,RECOVERED,lending_upi_count_7d
CUS-10590,40,0.4934,SMS_OUTREACH,APP,ACTED_UPON,RECOVERED,failed_autodebit_count
CUS-10590,45,0.5497,SMS_OUTREACH,EMAIL,OPENED,NO_ACTION,salary_delay_days
CUS-10590,48,0.5093,SMS_OUTREACH,CALL,OPENED,NO_ACTION,savings_wow_delta_pct
CUS-10590,51,0.5896,RESTRUCTURING_OFFER,SMS,IGNORED,NO_ACTION,gambling_spend_7d
CUS-10590,52,0.6301,RESTRUCTURING_OFFER,APP,OPENED,PENDING,utility_payment_delay_days
CUS-10594,2,0.4162,MONITOR_ONLY,CALL,SENT,NO_ACTION,failed_autodebit_count
CUS-10594,12,0.4459,MONITOR_ONLY,APP,OPENED,NO_ACTION,utility_payment_delay_days
CUS-10594,13,0.4662,SMS_OUTREACH,CALL,IGNORED,NO_ACTION,salary_delay_days
CUS-10594,16,0.5091,SMS_OUTREACH,APP,IGNORED,NO_ACTION,atm_withdrawal_count_7d
CUS-10594,19,0.4105,MONITOR_ONLY,SMS,ACTED_UPON,RECOVERED,lending_upi_count_7d
CUS-10594,22,0.412,MONITOR_ONLY,CALL,SENT,RECOVERED,credit_utilization
CUS-10594,25,0.4021,SMS_OUTREACH,SMS,SENT,RECOVERED,atm_withdrawal_count_7d
CUS-10594,29,0.5195,SMS_OUTREACH,CALL,OPENED,RECOVERED,utility_payment_delay_days
CUS-10594,32,0.6457,RESTRUCTURING_OFFER,APP,SENT,NO_ACTION,salary_delay_days
CUS-10594,33,0.4685,MONITOR_ONLY,EMAIL,OPENED,NO_ACTION,atm_withdrawal_count_7d
CUS-10594,36,0.5534,RESTRUCTURING_OFFER,CALL,DELIVERED,NO_ACTION,gambling_spend_7d
CUS-10594,37,0.4702,MONITOR_ONLY,CALL,SENT,PENDING,gambling_spend_7d
CUS-10594,39,0.5068,SMS_OUTREACH,SMS,DELIVERED,RECOVERED,salary_delay_days
CUS-10594,40,0.5521,SMS_OUTREACH,CALL,SENT,PENDING,failed_autodebit_count
CUS-10594,41,0.4886,MONITOR_ONLY,EMAIL,DELIVERED,PENDING,failed_autodebit_count
CUS-10594,42,0.5856,RESTRUCTURING_OFFER,SMS,ACTED_UPON,RECOVERED,lending_upi_count_7d
CUS-10594,43,0.5801,RESTRUCTURING_OFFER,SMS,OPENED,RECOVERED,credit_utilization
CUS-10594,44,0.4204,MONITOR_ONLY,EMAIL,SENT,PENDING,utility_payment_delay_days
CUS-10594,45,0.5204,SMS_OUTREACH,EMAIL,DELIVERED,PENDING,lending_upi_count_7d
CUS-10594,49,0.6252,RESTRUCTURING_OFFER,EMAIL,SENT,PENDING,gambling_spend_7d
CUS-10594,51,0.7136,PAYMENT_HOLIDAY,APP,IGNORED,NO_ACTION,failed_autodebit_count
CUS-10594,52,0.5849,FINANCIAL_COUNSELING,APP,ACTED_UPON,RECOVERED,credit_utilization
CUS-10595,5,0.5519,SMS_OUTREACH,EMAIL,ACTED_UPON,PENDING,salary_delay_days
CUS-10595,11,0.658,SMS_OUTREACH,APP,ACTED_UPON,RECOVERED,gambling_spend_7d
CUS-10595,12,0.5571,SMS_OUTREACH,CALL,IGNORED,NO_ACTION,gambling_spend_7d
CUS-10595,13,0.4286,SMS_OUTREACH,SMS,SENT,PENDING,lending_upi_count_7d
CUS-10595,18,0.4737,SMS_OUTREACH,EMAIL,ACTED_UPON,RECOVERED,failed_autodebit_count
CUS-10595,22,0.4456,SMS_OUTREACH,SMS,SENT,NO_ACTION,lending_upi_count_7d
CUS-10595,24,0.4536,MONITOR_ONLY,SMS,IGNORED,NO_ACTION,lending_upi_count_7d
CUS-10595,26,0.4267,MONITOR_ONLY,SMS,SENT,NO_ACTION,utility_payment_delay_days
CUS-10595,28,0.5484,SMS_OUTREACH,EMAIL,OPENED,PENDING,salary_delay_days
CUS-10595,29,0.5199,MONITOR_ONLY,CALL,OPENED,PENDING,lending_upi_count_7d
CUS-10595,30,0.4335,SMS_OUTREACH,CALL,OPENED,RECOVERED,failed_autodebit_count
CUS-10595,36,0.5355,SMS_OUTREACH,CALL,SENT,PENDING,credit_utilization
CUS-10595,37,0.4625,SMS_OUTREACH,APP,OPENED,RECOVERED,atm_withdrawal_count_7d
CUS-10595,38,0.4567,SMS_OUTREACH,SMS,IGNORED,NO_ACTION,savings_wow_delta_pct
CUS-10595,40,0.5184,SMS_OUTREACH,APP,ACTED_UPON,RECOVERED,atm_withdrawal_count_7d
CUS-10595,45,0.6364,RESTRUCTURING_OFFER,CALL,IGNORED,PENDING,credit_utilization
CUS-10595,48,0.6809,FINANCIAL_COUNSELING,APP,IGNORED,PENDING,savings_wow_delta_pct
CUS-10595,49,0.6443,SMS_OUTREACH,APP,DELIVERED,RECOVERED,savings_wow_delta_pct
CUS-10595,51,0.5951,FINANCIAL_COUNSELING,EMAIL,ACTED_UPON,RECOVERED,failed_autodebit_count
CUS-10597,3,0.4371,SMS_OUTREACH,SMS,IGNORED,PENDING,failed_autodebit_count
CUS-10597,10,0.4962,SMS_OUTREACH,APP,DELIVERED,RECOVERED,savings_wow_delta_pct
CUS-10597,13,0.4913,SMS_OUTREACH,SMS,SENT,PENDING,salary_delay_days
CUS-10597,16,0.5175,MONITOR_ONLY,CALL,ACTED_UPON,RECOVERED,credit_utilization
CUS-10597,21,0.4085,MONITOR_ONLY,APP,IGNORED,PENDING,savings_wow_delta_pct
CUS-10597,23,0.5017,SMS_OUTREACH,APP,DELIVERED,RECOVERED,credit_utilization
CUS-10597,32,0.5573,FINANCIAL_COUNSELING,EMAIL,DELIVERED,NO_ACTION,atm_withdrawal_count_7d
CUS-10597,33,0.5991,FINANCIAL_COUNSELING,CALL,DELIVERED,NO_ACTION,failed_autodebit_count
CUS-10597,36,0.4549,MONITOR_ONLY,SMS,SENT,PENDING,atm_withdrawal_count_7d
CUS-10597,38,0.4068,MONITOR_ONLY,EMAIL,IGNORED,PENDING,savings_wow_delta_pct
CUS-10597,42,0.4443,SMS_OUTREACH,APP,OPENED,PENDING,utility_payment_delay_days
CUS-10597,43,0.5807,SMS_OUTREACH,CALL,ACTED_UPON,RECOVERED,gambling_spend_7d
CUS-10597,44,0.5101,MONITOR_ONLY,EMAIL,SENT,NO_ACTION,failed_autodebit_count
CUS-10597,47,0.418,MONITOR_ONLY,SMS,IGNORED,NO_ACTION,failed_autodebit_count
CUS-10597,50,0.5035,SMS_OUTREACH,CALL,IGNORED,PENDING,lending_upi_count_7d
CUS-10597,52,0.5172,SMS_OUTREACH,SMS,IGNORED,NO_ACTION,savings_wow_delta_pct
CUS-10602,5,0.529,MONITOR_ONLY,SMS,SENT,RECOVERED,atm_withdrawal_count_7d
CUS-10602,7,0.4418,SMS_OUTREACH,CALL,ACTED_UPON,PENDING,gambling_spend_7d
CUS-10602,9,0.5372,MONITOR_ONLY,EMAIL,OPENED,RECOVERED,lending_upi_count_7d
CUS-10602,11,0.4015,MONITOR_ONLY,EMAIL,OPENED,PENDING,failed_autodebit_count
CUS-10602,15,0.4308,MONITOR_ONLY,APP,SENT,RECOVERED,salary_delay_days
CUS-10602,25,0.5602,FINANCIAL_COUNSELING,APP,OPENED,NO_ACTION,failed_autodebit_count
CUS-10602,26,0.5498,MONITOR_ONLY,APP,IGNORED,NO_ACTION,salary_delay_days
CUS-10602,27,0.4989,SMS_OUTREACH,CALL,OPENED,PENDING,salary_delay_days
CUS-10602,30,0.6547,FINANCIAL_COUNSELING,APP,DELIVERED,RECOVERED,savings_wow_delta_pct
CUS-10602,32,0.5284,MONITOR_ONLY,APP,OPENED,PENDING,credit_utilization
CUS-10602,33,0.4404,MONITOR_ONLY,CALL,ACTED_UPON,PENDING,utility_payment_delay_days
CUS-10602,34,0.5908,RESTRUCTURING_OFFER,SMS,DELIVERED,RECOVERED,atm_withdrawal_count_7d
CUS-10602,35,0.4725,SMS_OUTREACH,EMAIL,IGNORED,NO_ACTION,gambling_spend_7d
CUS-10602,36,0.4759,MONITOR_ONLY,EMAIL,IGNORED,NO_ACTION,savings_wow_delta_pct
CUS-10602,38,0.4652,SMS_OUTREACH,SMS,ACTED_UPON,PENDING,credit_utilization
CUS-10602,40,0.4603,SMS_OUTREACH,SMS,ACTED_UPON,RECOVERED,savings_wow_delta_pct
CUS-10602,41,0.5395,MONITOR_ONLY,EMAIL,ACTED_UPON,RECOVERED,gambling_spend_7d
CUS-10602,44,0.5198,SMS_OUTREACH,APP,ACTED_UPON,RECOVERED,salary_delay_days
CUS-10602,45,0.643,SMS_OUTREACH,EMAIL,SENT,RECOVERED,credit_utilization
CUS-10602,47,0.4636,MONITOR_ONLY,SMS,IGNORED,NO_ACTION,gambling_spend_7d
CUS-10602,48,0.6099,SMS_OUTREACH,SMS,ACTED_UPON,PENDING,gambling_spend_7d
CUS-10602,49,0.5291,SMS_OUTREACH,SMS,OPENED,RECOVERED,utility_payment_delay_days
CUS-10602,51,0.5582,SMS_OUTREACH,APP,SENT,RECOVERED,failed_autodebit_count
CUS-10602,52,0.634,SMS_OUTREACH,CALL,IGNORED,NO_ACTION,utility_payment_delay_days
CUS-10613,10,0.4084,SMS_OUTREACH,APP,IGNORED,NO_ACTION,salary_delay_days
CUS-10613,14,0.4032,MONITOR_ONLY,CALL,DELIVERED,NO_ACTION,atm_withdrawal_count_7d
CUS-10613,17,0.4741,SMS_OUTREACH,EMAIL,SENT,RECOVERED,credit_utilization
CUS-10613,30,0.4112,SMS_OUTREACH,SMS,DELIVERED,PENDING,lending_upi_count_7d
CUS-10613,46,0.4043,SMS_OUTREACH,APP,OPENED,PENDING,salary_delay_days
CUS-10613,48,0.4655,SMS_OUTREACH,EMAIL,DELIVERED,NO_ACTION,salary_delay_days
CUS-10613,52,0.4282,SMS_OUTREACH,SMS,DELIVERED,PENDING,salary_delay_days
CUS-10614,3,0.4716,MONITOR_ONLY,EMAIL,IGNORED,PENDING,gambling_spend_7d
CUS-10614,14,0.4076,SMS_OUTREACH,CALL,IGNORED,NO_ACTION,lending_upi_count_7d
CUS-10614,18,0.4182,SMS_OUTREACH,SMS,ACTED_UPON,PENDING,failed_autodebit_count
CUS-10614,19,0.5389,SMS_OUTREACH,APP,OPENED,NO_ACTION,gambling_spend_7d
CUS-10614,22,0.5311,SMS_OUTREACH,EMAIL,SENT,RECOVERED,gambling_spend_7d
CUS-10614,23,0.5192,MONITOR_ONLY,CALL,ACTED_UPON,RECOVERED,utility_payment_delay_days
CUS-10614,24,0.449,SMS_OUTREACH,SMS,SENT,RECOVERED,lending_upi_count_7d
CUS-10614,25,0.5481,MONITOR_ONLY,CALL,OPENED,NO_ACTION,credit_utilization
CUS-10614,30,0.4255,SMS_OUTREACH,APP,ACTED_UPON,RECOVERED,credit_utilization
CUS-10614,32,0.589,FINANCIAL_COUNSELING,CALL,DELIVERED,PENDING,utility_payment_delay_days
CUS-10614,34,0.538,SMS_OUTREACH,EMAIL,ACTED_UPON,RECOVERED,gambling_spend_7d
CUS-10614,35,0.4671,MONITOR_ONLY,APP,ACTED_UPON,PENDING,lending_upi_count_7d
CUS-10614,36,0.5681,SMS_OUTREACH,SMS,OPENED,NO_ACTION,utility_payment_delay_days
CUS-10614,37,0.4999,SMS_OUTREACH,APP,OPENED,PENDING,utility_payment_delay_days
CUS-10614,38,0.6624,SMS_OUTREACH,CALL,OPENED,RECOVERED,credit_utilization
CUS-10614,39,0.558,FINANCIAL_COUNSELING,SMS,ACTED_UPON,RECOVERED,lending_upi_count_7d
CUS-10614,40,0.547,MONITOR_ONLY,CALL,ACTED_UPON,RECOVERED,savings_wow_delta_pct
CUS-10614,41,0.447,MONITOR_ONLY,EMAIL,DELIVERED,RECOVERED,failed_autodebit_count
CUS-10614,42,0.4816,MONITOR_ONLY,APP,IGNORED,NO_ACTION,atm_withdrawal_count_7d
CUS-10614,44,0.4325,MONITOR_ONLY,EMAIL,IGNORED,PENDING,atm_withdrawal_count_7d
CUS-10614,45,0.5428,SMS_OUTREACH,CALL,SENT,RECOVERED,salary_delay_days
CUS-10614,46,0.5043,MONITOR_ONLY,SMS,ACTED_UPON,RECOVERED,credit_utilization
CUS-10614,47,0.4825,SMS_OUTREACH,EMAIL,DELIVERED,NO_ACTION,lending_upi_count_7d
CUS-10614,49,0.4918,SMS_OUTREACH,APP,SENT,RECOVERED,gambling_spend_7d
CUS-10614,52,0.4693,MONITOR_ONLY,SMS,DELIVERED,PENDING,failed_autodebit_count
CUS-10616,3,0.4469,SMS_OUTREACH,SMS,OPENED,RECOVERED,failed_autodebit_count
CUS-10616,20,0.6233,RESTRUCTURING_OFFER,SMS,ACTED_UPON,PENDING,utility_payment_delay_days
CUS-10616,24,0.4611,SMS_OUTREACH,SMS,IGNORED,NO_ACTION,utility_payment_delay_days
CUS-10616,25,0.4729,MONITOR_ONLY,SMS,IGNORED,NO_ACTION,utility_payment_delay_days
CUS-10616,26,0.4654,SMS_OUTREACH,SMS,DELIVERED,RECOVERED,lending_upi_count_7d
CUS-10616,28,0.4982,MONITOR_ONLY,SMS,DELIVERED,NO_ACTION,lending_upi_count_7d
CUS-10616,30,0.541,SMS_OUTREACH,CALL,DELIVERED,NO_ACTION,lending_upi_count_7d
CUS-10616,32,0.5641,SMS_OUTREACH,APP,SENT,RECOVERED,atm_withdrawal_count_7d
CUS-10616,35,0.6148,FINANCIAL_COUNSELING,SMS,OPENED,PENDING,utility_payment_delay_days
CUS-10616,37,0.5136,SMS_OUTREACH,CALL,DELIVERED,PENDING,salary_delay_days
CUS-10616,39,0.6091,FINANCIAL_COUNSELING,APP,ACTED_UPON,PENDING,lending_upi_count_7d
CUS-10616,41,0.756,RESTRUCTURING_OFFER,APP,OPENED,NO_ACTION,gambling_spend_7d
CUS-10616,43,0.5223,MONITOR_ONLY,EMAIL,ACTED_UPON,PENDING,credit_utilization
CUS-10616,45,0.4828,MONITOR_ONLY,SMS,OPENED,RECOVERED,utility_payment_delay_days
CUS-10616,46,0.594,SMS_OUTREACH,APP,IGNORED,NO_ACTION,failed_autodebit_count
CUS-10616,50,0.6947,FINANCIAL_COUNSELING,APP,IGNORED,NO_ACTION,credit_utilization
CUS-10616,51,0.5344,MONITOR_ONLY,CALL,IGNORED,NO_ACTION,lending_upi_count_7d
CUS-10616,52,0.6306,FINANCIAL_COUNSELING,APP,IGNORED,NO_ACTION,credit_utilization
CUS-10620,2,0.4959,SMS_OUTREACH,EMAIL,OPENED,PENDING,lending_upi_count_7d
CUS-10620,8,0.4837,SMS_OUTREACH,CALL,ACTED_UPON,RECOVERED,credit_utilization
CUS-10620,11,0.4899,MONITOR_ONLY,SMS,SENT,PENDING,gambling_spend_7d
CUS-10620,15,0.4424,SMS_OUTREACH,EMAIL,OPENED,PENDING,utility_payment_delay_days
CUS-10620,22,0.5763,SMS_OUTREACH,EMAIL,IGNORED,PENDING,credit_utilization
CUS-10620,26,0.6696,RESTRUCTURING_OFFER,APP,IGNORED,NO_ACTION,utility_payment_delay_days
CUS-10620,28,0.4451,MONITOR_ONLY,EMAIL,OPENED,PENDING,credit_utilization
CUS-10620,29,0.5258,SMS_OUTREACH,SMS,OPENED,RECOVERED,credit_utilization
CUS-10620,30,0.4697,MONITOR_ONLY,CALL,ACTED_UPON,PENDING,gambling_spend_7d
CUS-10620,33,0.5771,RESTRUCTURING_OFFER,CALL,ACTED_UPON,RECOVERED,gambling_spend_7d
CUS-10620,36,0.4248,SMS_OUTREACH,CALL,SENT,PENDING,atm_withdrawal_count_7d
CUS-10620,37,0.5053,SMS_OUTREACH,APP,ACTED_UPON,PENDING,atm_withdrawal_count_7d
CUS-10620,40,0.5257,MONITOR_ONLY,EMAIL,SENT,NO_ACTION,lending_upi_count_7d
CUS-10620,41,0.5589,SMS_OUTREACH,EMAIL,SENT,PENDING,lending_upi_count_7d
CUS-10620,44,0.564,FINANCIAL_COUNSELING,EMAIL,IGNORED,PENDING,savings_wow_delta_pct
CUS-10620,45,0.6395,SMS_OUTREACH,SMS,IGNORED,NO_ACTION,savings_wow_delta_pct
CUS-10620,49,0.7572,RM_CALL,EMAIL,DELIVERED,NO_ACTION,atm_withdrawal_count_7d
CUS-10622,1,0.4415,MONITOR_ONLY,EMAIL,SENT,PENDING,failed_autodebit_count
CUS-10622,11,0.4209,MONITOR_ONLY,APP,SENT,NO_ACTION,lending_upi_count_7d
CUS-10622,16,0.601,RESTRUCTURING_OFFER,APP,ACTED_UPON,RECOVERED,credit_utilization
CUS-10622,22,0.5172,SMS_OUTREACH,APP,ACTED_UPON,PENDING,utility_payment_delay_days
CUS-10622,27,0.4045,SMS_OUTREACH,APP,ACTED_UPON,RECOVERED,credit_utilization
CUS-10622,30,0.4802,SMS_OUTREACH,EMAIL,DELIVERED,PENDING,utility_payment_delay_days
CUS-10622,31,0.4908,MONITOR_ONLY,CALL,IGNORED,NO_ACTION,savings_wow_delta_pct
CUS-10622,34,0.4336,SMS_OUTREACH,SMS,OPENED,PENDING,failed_autodebit_count
CUS-10622,36,0.558,FINANCIAL_COUNSELING,SMS,SENT,PENDING,lending_upi_count_7d
CUS-10622,39,0.4727,SMS_OUTREACH,APP,IGNORED,NO_ACTION,atm_withdrawal_count_7d
CUS-10622,40,0.6153,RESTRUCTURING_OFFER,EMAIL,OPENED,NO_ACTION,salary_delay_days
CUS-10622,43,0.5068,MONITOR_ONLY,EMAIL,DELIVERED,PENDING,savings_wow_delta_pct
CUS-10622,49,0.5183,SMS_OUTREACH,EMAIL,DELIVERED,RECOVERED,utility_payment_delay_days
CUS-10622,50,0.6567,SMS_OUTREACH,APP,IGNORED,PENDING,credit_utilization
CUS-10622,52,0.5917,SMS_OUTREACH,EMAIL,ACTED_UPON,RECOVERED,gambling_spend_7d
CUS-10628,8,0.4725,MONITOR_ONLY,EMAIL,SENT,PENDING,salary_delay_days
CUS-10628,12,0.4108,SMS_OUTREACH,EMAIL,SENT,RECOVERED,atm_withdrawal_count_7d
CUS-10628,15,0.5292,MONITOR_ONLY,APP,DELIVERED,NO_ACTION,failed_autodebit_count
CUS-10628,17,0.4603,MONITOR_ONLY,APP,IGNORED,PENDING,atm_withdrawal_count_7d
CUS-10628,23,0.5601,FINANCIAL_COUNSELING,EMAIL,OPENED,NO_ACTION,gambling_spend_7d
CUS-10628,29,0.6573,FINANCIAL_COUNSELING,EMAIL,DELIVERED,RECOVERED,lending_upi_count_7d
CUS-10628,32,0.4617,SMS_OUTREACH,APP,IGNORED,NO_ACTION,lending_upi_count_7d
CUS-10628,34,0.5438,SMS_OUTREACH,EMAIL,ACTED_UPON,RECOVERED,failed_autodebit_count
CUS-10628,35,0.5453,MONITOR_ONLY,EMAIL,DELIVERED,NO_ACTION,gambling_spend_7d
CUS-10628,36,0.623,RESTRUCTURING_OFFER,SMS,ACTED_UPON,RECOVERED,gambling_spend_7d
CUS-10628,38,0.4925,SMS_OUTREACH,CALL,SENT,PENDING,credit_utilization
CUS-10628,40,0.6577,FINANCIAL_COUNSELING,APP,DELIVERED,PENDING,gambling_spend_7d
CUS-10628,42,0.5505,SMS_OUTREACH,EMAIL,OPENED,NO_ACTION,gambling_spend_7d
CUS-10628,43,0.6294,FINANCIAL_COUNSELING,CALL,ACTED_UPON,RECOVERED,failed_autodebit_count
CUS-10628,44,0.856,PAYMENT_HOLIDAY,CALL,ACTED_UPON,RECOVERED,atm_withdrawal_count_7d
CUS-10628,45,0.5044,SMS_OUTREACH,APP,ACTED_UPON,RECOVERED,credit_utilization
CUS-10629,6,0.4656,SMS_OUTREACH,APP,SENT,PENDING,credit_utilization
CUS-10629,8,0.4519,MONITOR_ONLY,SMS,IGNORED,NO_ACTION,salary_delay_days
CUS-10629,12,0.4867,MONITOR_ONLY,CALL,IGNORED,NO_ACTION,atm_withdrawal_count_7d
CUS-10629,13,0.5195,MONITOR_ONLY,EMAIL,IGNORED,PENDING,atm_withdrawal_count_7d
CUS-10629,16,0.4643,SMS_OUTREACH,SMS,DELIVERED,PENDING,lending_upi_count_7d
CUS-10629,18,0.4368,SMS_OUTREACH,SMS,OPENED,NO_ACTION,lending_upi_count_7d
CUS-10629,29,0.4301,MONITOR_ONLY,SMS,IGNORED,NO_ACTION,atm_withdrawal_count_7d
CUS-10629,30,0.6465,SMS_OUTREACH,EMAIL,SENT,NO_ACTION,lending_upi_count_7d
CUS-10629,31,0.4676,MONITOR_ONLY,SMS,SENT,RECOVERED,credit_utilization
CUS-10629,32,0.4644,MONITOR_ONLY,CALL,SENT,PENDING,gambling_spend_7d
CUS-10629,33,0.6791,RESTRUCTURING_OFFER,CALL,IGNORED,NO_ACTION,lending_upi_count_7d
CUS-10629,34,0.481,SMS_OUTREACH,EMAIL,OPENED,RECOVERED,credit_utilization
CUS-10629,37,0.5888,FINANCIAL_COUNSELING,EMAIL,ACTED_UPON,RECOVERED,gambling_spend_7d
CUS-10629,40,0.4783,MONITOR_ONLY,APP,IGNORED,PENDING,gambling_spend_7d
CUS-10629,41,0.4573,MONITOR_ONLY,EMAIL,IGNORED,NO_ACTION,savings_wow_delta_pct
CUS-10629,42,0.7331,RM_CALL,CALL,IGNORED,NO_ACTION,savings_wow_delta_pct
CUS-10629,43,0.5407,MONITOR_ONLY,CALL,SENT,RECOVERED,salary_delay_days
CUS-10629,44,0.4875,MONITOR_ONLY,CALL,ACTED_UPON,PENDING,gambling_spend_7d
CUS-10629,47,0.6146,RESTRUCTURING_OFFER,APP,DELIVERED,PENDING,utility_payment_delay_days
CUS-10629,49,0.5009,SMS_OUTREACH,APP,OPENED,RECOVERED,credit_utilization
CUS-10629,51,0.6049,RESTRUCTURING_OFFER,EMAIL,IGNORED,NO_ACTION,utility_payment_delay_days
CUS-10629,52,0.5013,SMS_OUTREACH,APP,SENT,PENDING,lending_upi_count_7d
CUS-10630,13,0.4251,MONITOR_ONLY,EMAIL,OPENED,RECOVERED,credit_utilization
CUS-10630,20,0.6073,RESTRUCTURING_OFFER,SMS,OPENED,NO_ACTION,credit_utilization
CUS-10630,23,0.4462,MONITOR_ONLY,CALL,OPENED,NO_ACTION,utility_payment_delay_days
CUS-10630,26,0.4412,MONITOR_ONLY,EMAIL,DELIVERED,NO_ACTION,credit_utilization
CUS-10630,28,0.5294,MONITOR_ONLY,SMS,OPENED,RECOVERED,gambling_spend_7d
CUS-10630,30,0.4817,MONITOR_ONLY,APP,DELIVERED,PENDING,failed_autodebit_count
CUS-10630,34,0.6447,FINANCIAL_COUNSELING,EMAIL,ACTED_UPON,PENDING,atm_withdrawal_count_7d
CUS-10630,36,0.4554,SMS_OUTREACH,CALL,IGNORED,NO_ACTION,atm_withdrawal_count_7d
CUS-10630,40,0.4429,MONITOR_ONLY,APP,ACTED_UPON,RECOVERED,credit_utilization
CUS-10630,41,0.4283,MONITOR_ONLY,EMAIL,IGNORED,PENDING,lending_upi_count_7d
CUS-10630,42,0.4033,SMS_OUTREACH,SMS,DELIVERED,RECOVERED,atm_withdrawal_count_7d
CUS-10630,43,0.5578,FINANCIAL_COUNSELING,SMS,DELIVERED,RECOVERED,failed_autodebit_count
CUS-10630,48,0.5394,SMS_OUTREACH,CALL,IGNORED,NO_ACTION,utility_payment_delay_days
CUS-10630,52,0.5427,MONITOR_ONLY,EMAIL,SENT,PENDING,lending_upi_count_7d
CUS-10636,3,0.5348,SMS_OUTREACH,APP,ACTED_UPON,PENDING,salary_delay_days
CUS-10636,6,0.416,SMS_OUTREACH,CALL,DELIVERED,RECOVERED,failed_autodebit_count
CUS-10636,13,0.4717,MONITOR_ONLY,EMAIL,OPENED,NO_ACTION,savings_wow_delta_pct
CUS-10636,14,0.6049,SMS_OUTREACH,SMS,OPENED,PENDING,salary_delay_days
CUS-10636,25,0.4797,MONITOR_ONLY,SMS,DELIVERED,NO_ACTION,salary_delay_days
CUS-10636,29,0.5541,RESTRUCTURING_OFFER,CALL,OPENED,PENDING,salary_delay_days
CUS-10636,33,0.4111,SMS_OUTREACH,APP,IGNORED,NO_ACTION,credit_utilization
CUS-10636,34,0.4789,MONITOR_ONLY,EMAIL,ACTED_UPON,RECOVERED,failed_autodebit_count
CUS-10636,38,0.5398,MONITOR_ONLY,EMAIL,DELIVERED,NO_ACTION,failed_autodebit_count
CUS-10636,42,0.421,SMS_OUTREACH,CALL,SENT,RECOVERED,credit_utilization
CUS-10636,44,0.4264,MONITOR_ONLY,APP,IGNORED,PENDING,utility_payment_delay_days
CUS-10636,45,0.585,RESTRUCTURING_OFFER,APP,SENT,RECOVERED,savings_wow_delta_pct
CUS-10636,47,0.5589,FINANCIAL_COUNSELING,CALL,SENT,NO_ACTION,salary_delay_days
CUS-10636,50,0.7054,PAYMENT_HOLIDAY,SMS,SENT,PENDING,atm_withdrawal_count_7d
CUS-10636,51,0.4218,MONITOR_ONLY,SMS,SENT,NO_ACTION,credit_utilization
CUS-10640,7,0.4142,SMS_OUTREACH,CALL,DELIVERED,NO_ACTION,savings_wow_delta_pct
CUS-10640,17,0.4539,MONITOR_ONLY,CALL,DELIVERED,NO_ACTION,failed_autodebit_count
CUS-10640,22,0.5433,MONITOR_ONLY,APP,IGNORED,PENDING,failed_autodebit_count
CUS-10640,26,0.4078,SMS_OUTREACH,APP,SENT,RECOVERED,failed_autodebit_count
CUS-10640,33,0.5722,RESTRUCTURING_OFFER,APP,DELIVERED,NO_ACTION,credit_utilization
CUS-10640,38,0.5865,FINANCIAL_COUNSELING,APP,SENT,NO_ACTION,atm_withdrawal_count_7d
CUS-10640,40,0.4772,MONITOR_ONLY,APP,SENT,PENDING,failed_autodebit_count
CUS-10640,42,0.474,MONITOR_ONLY,CALL,DELIVERED,NO_ACTION,utility_payment_delay_days
CUS-10640,44,0.4534,SMS_OUTREACH,EMAIL,SENT,NO_ACTION,savings_wow_delta_pct
