total_rec_late_fee,recoveries,last_pymnt_amnt,loan_amnt_div_instlmnt,debt_settlement_flag,loan_age,total_rec_int,out_prncp,time_since_last_credit_pull,time_since_last_payment,int_rate%,total_rec_prncp,loan_status_binary
0.0,0.0,10914.21220187969,24.0,0,38,40444.5477853853,98391.32911173822,7,1,7.35,230762.60203876992,1
245.82512485256626,580.7845443760939,7.8661624309649625,48.0,0,12,83037.1,627549.2963601607,3,20,27.32,254158.25391849087,0
81.06487850762596,1489.0240358613669,44.98461542407245,48.0,0,6,78505.0,0.0,8,8,13.54,191117.98851353288,0
90.56818130125814,1965.4170588645684,29.49999122808918,48.0,0,8,87091.90000000001,695857.176483124,4,32,12.91,304780.29450735357,0
172.25938617801614,452.0329201800575,47.277267486226556,24.0,1,46,31647.100000000002,0.0,9,12,25.03,86956.58668679342,0
0.0,0.0,10922.20196728409,12.0,0,18,22646.8380694328,89830.45585252577,2,1,15.15,108498.84736669117,1
0.0,0.0,3596.6831737550433,59.99999999999999,0,56,58938.21418823789,120414.53603500042,6,1,12.76,194594.27275923637,1
0.0,0.0,16610.06222649464,36.0,0,57,176700.53242140464,436313.8767430377,11,1,16.53,355004.1937992865,1
66.38874782954423,540.7096427743777,48.101703110407406,12.0,0,9,41909.3,0.0,2,18,23.04,111760.75209832315,0
0.0,0.0,12733.39824293584,48.0,0,27,92803.41466133889,0.0,45,0,8.68,375221.7185042543,1
335.50080709272066,1000.5796798561777,21.892708685901667,12.0,0,53,83376.5,0.0,12,28,22.54,203907.52662310255,0
193.9644682341529,341.61134203118036,31.20100184078115,12.0,1,40,98429.1,206186.66521589554,1,24,13.22,256822.38458328476,0
0.0,0.0,21962.471809988838,36.0,0,56,164355.15619307657,488553.5473626047,8,1,11.18,390110.4352425865,1
275.9434788543255,671.1835003541138,5.855808624540437,24.0,0,20,44818.0,139423.96190296835,8,30,25.93,131911.00669791602,0
0.0,0.0,9932.010160043737,60.0,0,23,103759.40007468796,0.0,16,1,18.43,366305.86969766254,1
461.5706633693655,1564.1876341331445,3.3369816345654,24.0,0,30,28157.600000000002,0.0,3,22,26.09,72243.67598730364,0
0.0,0.0,23795.53490217628,36.0,0,16,145912.66029726804,0.0,1,1,10.21,652347.6525080694,1
240.19316172735896,1527.166116258629,30.09766273749615,36.0,0,57,41337.8,264645.54971960717,5,23,22.59,139742.52353914373,0
0.0,0.0,63502.86260729925,12.0,0,51,182389.41988159317,0.0,7,0,21.43,505073.88718078774,1
274.2193056815811,108.56700366400335,34.236202552627354,24.0,1,45,7514.200000000001,55913.5538690063,9,11,12.12,9103.344588825192,0
0.0,0.0,1822.9932561777086,48.0,0,9,14633.905713720329,60946.306512335184,1,0,16.11,57322.1786811464,1
188.0222951673595,752.9862033995358,19.487311424937957,24.0,0,34,73897.5,339875.88735034683,3,25,23.3,186372.94157313273,0
0.0,0.0,12700.520400561607,36.0,0,54,95949.48698121031,0.0,5,0,12.36,282054.4320008561,1
0.0,0.0,16972.462264896356,60.0,0,21,212942.55864131448,0.0,2,0,21.6,447734.5620721211,1
254.4319105501862,788.1216335795554,14.644856598997158,12.0,0,14,21422.100000000002,0.0,20,27,24.23,36727.224399514154,0
0.0,0.0,48715.558490467025,12.0,0,44,81483.05546609074,0.0,7,0,14.49,460330.7583067839,1
0.0,0.0,24382.061446126856,36.0,0,57,140738.11697776796,2728.5917027347923,10,1,9.91,931872.5673223251,1
0.0,0.0,40694.285196978126,24.0,0,30,210289.35078492208,0.0,8,0,15.76,560491.7948980435,1
313.8050304784652,1228.9874057191007,45.417367351832695,36.0,0,33,94237.70000000001,0.0,6,32,22.94,162316.40173933204,0
352.4470422841658,1494.1361405837042,4.016662260856024,36.0,0,41,19247.100000000002,0.0,3,23,22.75,74571.18767587724,0
0.0,0.0,16423.211510907764,24.0,0,55,39951.23043457793,0.0,11,0,8.14,269004.0122942962,1
150.5546438633641,372.4450821776968,8.226625821215816,12.0,0,13,43312.3,0.0,31,34,22.58,137776.07717623794,0
163.6178683145876,417.63689236590244,11.184264220485934,24.0,0,18,90362.8,0.0,7,21,23.55,194582.1183654787,0
0.0,0.0,10451.867239684705,36.0,0,46,56608.13804976989,108589.19688008836,4,0,7.99,254540.56767208417,1
175.65859647875504,1819.6724681294543,14.286311648399119,24.0,0,40,31936.9,0.0,8,21,19.52,48438.96761396799,0
112.28374370006475,1815.3342634828875,14.327989493390286,36.0,0,4,63944.8,0.0,32,21,22.48,92573.2822405506,0
0.0,0.0,13613.687879798288,48.0,0,55,96261.45077523416,0.0,38,0,20.45,369660.64822000405,1
334.7405006769849,183.59586275482752,44.29382380995212,24.0,0,40,73719.5,0.0,5,27,24.42,222395.6011864473,0
0.0,0.0,70998.91984416527,12.0,0,6,149720.82122999462,484023.3506943316,11,1,13.99,496009.71089595085,1
0.0,0.0,23212.65928050517,48.0,0,24,194531.82940529715,0.0,20,1,20.88,617668.4660714389,1
0.0,0.0,3392.2619440548033,60.0,0,16,24969.12409754136,8245.25075912969,39,1,9.63,140927.79626458048,1
0.0,0.0,2483.3005745501478,48.0,0,19,25727.274821194038,0.0,7,0,12.32,79195.49990952849,1
384.69616814283904,1448.3708194924632,46.86339130377655,12.0,0,33,64559.100000000006,0.0,10,15,21.53,206247.25407237024,0
0.0,0.0,74283.0963742916,12.0,0,48,248218.7749053838,514104.148871552,10,0,7.62,553440.9996599248,1
246.79592170959882,530.1986990629433,40.527871848082434,36.0,0,36,57861.3,0.0,11,21,26.22,122174.49440608695,0
363.2118648195764,532.9189045951667,1.5574592205828741,24.0,0,52,56040.8,169035.69242984007,48,25,17.06,93090.5869864591,0
0.0,0.0,1124.2809356037842,48.0,0,28,14533.63674404368,12891.17885943504,6,0,9.84,50222.53852358477,1
322.7622440404598,1260.9126190689299,20.37540467184215,48.0,1,12,97447.20000000001,1225.5826735181017,2,20,12.53,253441.6550951758,0
0.0,0.0,8312.659657622851,59.99999999999999,0,35,85636.80459359502,348216.3468245862,37,1,19.48,449205.7955934114,1
0.0,0.0,14432.314151072283,60.0,0,40,112658.00669651225,151838.20258129432,35,1,21.25,877066.8477433374,1
0.0,0.0,8919.87450036606,36.0,0,4,61149.51263827036,0.0,10,0,9.46,220730.3380582476,1
0.0,0.0,25058.742824056677,36.0,0,31,233904.89506780606,0.0,38,0,17.15,497086.45480324957,1
0.0,0.0,10923.289854370312,48.0,0,38,87448.4122495123,297098.78151639627,4,1,18.77,423658.77356048964,1
0.0,0.0,23968.868134495715,24.0,0,36,98883.5113697539,104254.77552901916,5,0,15.41,333803.5725171388,1
0.0,0.0,13100.616257271502,60.0,0,24,88513.82854159948,156078.4391543052,1,0,8.41,695644.1546158405,1
0.0,0.0,11084.695888466182,60.0,0,42,187528.88999186727,344231.7879125361,2,0,11.83,489538.23033051426,1
0.0,0.0,17974.65754901252,24.0,0,11,80362.18109850785,0.0,27,1,19.59,287488.68631932506,1
0.0,0.0,39113.43553754941,12.0,0,37,123236.98136839029,223915.429041017,5,0,17.96,344877.68625962175,1
212.7623828495703,1326.6985763983446,32.61129019405939,48.0,0,21,63600.0,42783.58372162479,11,13,25.47,236897.1318891851,0
0.0,0.0,11284.532033638545,60.0,0,49,125273.70059557517,0.0,8,1,17.27,619899.3457045547,1
0.0,0.0,7071.832239967317,48.0,0,58,41770.461365877636,0.0,4,0,11.24,224026.63698677285,1
297.9694231397518,315.16271342054097,38.73596193456405,36.0,1,42,8873.5,0.0,5,28,22.98,28315.6989915645,0
0.0,0.0,8187.465762781352,60.00000000000001,0,22,99966.61691598778,0.0,2,0,8.42,483781.8250916048,1
470.66255992527266,1306.5612021438392,6.403770719579505,36.0,0,31,95197.20000000001,593874.5789242937,10,7,19.07,118907.52573017828,0
474.18997589341603,534.1743076682058,40.95201400669982,24.0,1,19,8284.0,60209.68118923239,12,11,23.24,29408.463360500496,0
333.83041727202993,1571.8529212680653,1.9655100858617436,60.0,0,49,47096.700000000004,0.0,12,31,25.98,103162.04446770862,0
0.0,0.0,59098.70242035085,12.0,0,10,109455.92653871671,419980.103165887,17,1,13.16,297264.8707985138,1
0.0,0.0,9064.65537422778,60.0,0,59,130711.54331684983,285459.73795096274,8,1,20.42,386113.8226633559,1
292.94737602320464,1624.5613912780977,46.1184872668015,12.0,0,35,21939.4,0.0,1,29,25.85,62126.38534029265,0
434.7451050121549,694.2144610942997,21.460194722082367,48.0,0,46,74390.0,0.0,29,36,23.84,96397.71555649633,0
0.0,0.0,11674.489945337627,60.00000000000001,0,23,140533.91670682852,214659.07961455212,2,1,9.12,641589.7010861691,1
58.10174687146104,1274.800360784705,26.274437571016364,12.0,0,19,37317.4,297562.55982048064,13,24,9.49,110055.89754351226,0
0.0,0.0,15921.338484677459,48.0,0,10,210104.0366553708,516962.0603282124,10,0,16.43,497027.7831910141,1
0.0,0.0,32762.915202850956,24.0,0,7,173904.3226334654,479348.32159215386,10,0,18.53,540124.011526528,1
0.0,0.0,81466.2305608254,12.0,0,34,128668.54664428327,0.0,2,1,10.49,785309.028424458,1
363.5667090614521,255.3397730229762,12.125404076924267,60.0,0,44,93905.1,0.0,1,36,17.69,306843.49738525844,0
0.0,0.0,14513.014392414432,59.99999999999999,0,59,106146.1186839211,0.0,11,0,8.34,467951.73643047235,1
360.99938920124873,844.8351430575301,41.894513356028405,12.0,0,25,35639.700000000004,0.0,3,25,22.1,43207.5080127272,0
301.1399989557823,822.3097308524094,44.20202772415961,36.0,0,48,40099.4,0.0,1,30,11.06,53435.32561840848,0
91.9134922146288,1522.6710999917877,14.671448926962494,24.0,0,29,34160.9,0.0,48,28,16.57,113607.53989173514,0
419.9567348767235,1856.3054798871683,39.84935333327469,60.0,1,34,43630.5,0.0,7,25,15.47,158154.31344876104,0
136.34408883618661,889.1702441592414,18.743120851783218,60.0,0,19,50634.700000000004,0.0,2,35,24.53,141006.16253606975,0
302.6545209296231,921.8062312224656,0.939815883256967,36.0,1,3,15011.6,0.0,9,22,22.74,15677.020734608279,0
176.81528296243803,105.90305535724346,9.366282880404059,12.0,0,26,33492.8,207447.8132414602,12,19,23.47,37518.67331942271,0
55.769156085129545,1103.659197371649,38.611856796086975,12.0,0,22,17901.3,110090.28118190903,10,23,22.26,34337.17021154914,0
0.0,0.0,13691.37735214769,48.0,0,29,96313.32337231608,402706.0604801514,4,0,10.34,681791.0611417498,1
328.83416605578566,565.8239448340486,44.05124220458793,36.0,0,22,57775.0,0.0,2,32,22.73,61493.64217685832,0
0.0,0.0,24600.275104003562,36.0,0,40,99585.40084659,0.0,4,0,12.43,481060.4053490047,1
0.0,0.0,13688.440773400735,60.0,0,58,109356.71087205569,0.0,12,1,10.13,776076.7617176308,1
0.0,0.0,11710.360304511578,60.00000000000001,0,15,90342.97974970422,476782.59894443565,5,1,17.09,373659.6637420158,1
348.71362474743376,1280.8446483495704,24.601893182203476,36.0,0,26,38732.9,0.0,3,29,16.35,153555.5976562701,0
0.0,0.0,16829.33088940106,60.0,0,45,224767.83407738392,494485.41798419296,4,0,21.75,542917.1335072884,1
106.88310139472716,1519.1544045016317,32.002030348220245,12.0,0,23,12017.7,0.0,2,7,24.63,15528.222256359595,0
0.0,0.0,30207.496092816815,24.0,0,48,229623.57331373662,0.0,12,1,14.45,721709.9096274779,1
0.0,0.0,18488.85428434257,48.0,0,38,165220.97523253853,0.0,11,1,16.65,651136.064977138,1
0.0,0.0,4787.347059518235,12.0,0,17,12505.037792906482,40153.77949498081,19,0,16.98,41216.94234627377,1
0.0,0.0,7094.754507312955,36.0,0,53,57912.103760029226,34643.80987945112,9,1,14.92,153708.79957510307,1
0.0,0.0,2994.744175832276,48.0,0,57,17001.96250634554,59341.63254850456,2,0,21.32,150964.48846038387,1
0.0,0.0,973.5134084311815,48.0,0,12,6476.181067650527,0.0,8,1,9.32,48469.48735852526,1
0.0,0.0,18505.823060313764,48.0,0,30,105106.63276346712,0.0,18,0,9.15,426909.46876831463,1
449.9087805922786,1015.0309679923473,34.70841392079274,48.0,0,51,5972.0,0.0,2,26,25.34,18127.173709902418,0
474.6795324244254,1641.2633977061403,9.80243356085802,24.0,0,41,53079.200000000004,0.0,3,32,18.96,73364.14401463763,0
0.0,0.0,5296.132927080517,60.0,0,9,29230.858747937986,0.0,2,1,18.5,225128.28378748862,1
0.0,0.0,12749.105939443987,48.0,0,58,108417.2075551269,0.0,5,1,9.85,289363.66870745353,1
470.287846141844,1581.1556727256507,47.28028277529006,24.0,0,22,8632.800000000001,44224.081010701644,1,15,22.5,27979.211365120922,0
0.0,0.0,4715.30386531563,59.99999999999999,0,35,29874.051092425667,207919.74169807456,5,1,8.4,291876.3712906794,1
0.0,0.0,5218.417481037516,36.0,0,55,52706.62729174112,0.0,11,1,15.79,162504.92718705552,1
370.1468935054666,524.6371254194579,1.547496738471399,60.0,1,44,98462.70000000001,488654.1880651765,3,21,10.31,157570.09450021555,0
0.0,0.0,44145.58441698984,12.0,0,53,90210.05186089566,299081.82230379875,9,1,13.73,355224.155059681,1
0.0,0.0,39299.132960606614,12.0,0,4,87209.50965912754,0.0,11,0,11.99,238519.16883683452,1
0.0,0.0,25763.83719408023,24.0,0,11,55057.991567562116,0.0,18,0,8.97,426887.0272658586,1
0.0,0.0,2402.3068115057386,48.0,0,30,14558.877662106046,56737.38225352756,47,0,15.06,90408.57261240801,1
469.5595528314753,540.9369430496924,49.301902523008344,24.0,0,14,39007.6,0.0,11,33,22.45,139151.5239505725,0
0.0,0.0,64735.84164021993,12.0,0,29,104806.89720268107,196568.80698803617,3,0,21.52,726860.038933992,1
113.72577134860424,349.374453966462,41.21458578546166,24.0,0,35,78534.0,0.0,12,35,26.85,257953.96010832346,0
185.94677846328847,131.65347301262204,12.927041067146428,59.99999999999999,0,26,53901.5,420861.9270870758,26,14,20.98,208010.71853230012,0
113.50386728745946,1798.7199471162678,18.1639229435591,12.0,0,31,59451.9,179860.53190863112,8,32,27.02,129096.93052652944,0
201.8618288615062,932.1105417518999,21.05919681957498,48.0,0,51,89562.90000000001,0.0,6,29,25.0,295090.3621891242,0
337.0369469232053,778.6098358680086,6.2132837198562,36.0,0,56,45354.3,114402.72569714945,5,14,14.49,77750.65880290199,0
0.0,0.0,1545.017823888859,48.0,0,50,11992.689202308273,32506.681290099972,4,1,7.23,66011.71000783067,1
424.7140692947931,1870.6753564593876,44.172782152862915,24.0,1,26,43186.0,170226.07493872882,4,28,20.08,167608.626203651,0
367.2708000624518,927.0121950572824,20.59561433690993,36.0,0,11,88659.90000000001,477791.90325279254,2,18,13.08,203547.35891774818,0
0.0,0.0,12442.33949223409,60.00000000000001,0,44,175244.9042767935,0.0,44,0,19.38,460077.6376178105,1
0.0,0.0,14187.682649150138,48.0,0,58,158734.50330854353,12748.980793506764,2,1,19.53,429623.10458041064,1
0.0,0.0,17510.034530327575,24.0,0,25,105053.21684241795,289065.60479046236,7,1,14.03,449982.9176510379,1
0.0,0.0,12962.50442788563,48.0,0,26,132066.61989687567,0.0,31,1,21.59,599809.2635585386,1
0.0,0.0,10737.436688470389,59.99999999999999,0,24,140806.36389633332,0.0,22,1,12.26,434232.88945000764,1
220.12263530191436,674.01050024577,21.39137520030085,48.0,0,20,23104.5,160459.93890793523,31,11,23.85,86843.99998531492,0
0.0,0.0,55687.43377923682,12.0,0,42,82736.81609553834,77289.44835168617,2,0,21.05,591745.6986115181,1
0.0,0.0,8438.734178540833,36.0,0,8,46794.44900395326,0.0,2,1,15.75,253761.34981830782,1
0.0,0.0,4045.9644939766886,36.0,0,47,21746.824555212614,35063.16123303923,4,0,10.12,84352.00476657221,1
0.0,0.0,8807.10417515391,24.0,0,46,33149.60319643459,0.0,7,1,9.68,151397.308007991,1
0.0,0.0,17073.27504377105,48.0,0,46,104929.25850080214,0.0,7,0,7.82,641875.5774865879,1
0.0,0.0,4264.1717908757955,12.0,0,47,15449.705989479722,0.0,3,0,12.67,45728.92617879642,1
0.0,0.0,41582.65872002205,12.0,0,37,120876.51647541409,0.0,7,0,19.92,301562.85459857574,1
388.79687168305446,1902.1651793025328,20.976708735436155,60.0,0,45,63254.3,400236.3942864884,6,17,25.47,106386.68381979862,0
0.0,0.0,5791.090507374815,60.0,0,58,83334.3078126674,0.0,6,1,20.99,363143.27520197094,1
414.41650004687,1668.48469676827,6.72505139484203,12.0,0,60,97453.5,587898.8245252869,44,31,24.0,242161.7752529197,0
0.0,0.0,27167.226845212506,24.0,0,3,177941.99489968226,280436.55571049155,2,0,7.17,356505.46801930177,1
0.0,0.0,13653.25833263722,60.0,0,3,137648.12742734392,0.0,36,0,19.77,537706.3265508572,1
464.1901083728638,1023.0456678636776,28.227659627780422,12.0,1,20,58253.8,331999.29797992244,12,6,18.48,184480.86431215226,0
336.53370731644515,347.3268257912988,4.447797998839976,36.0,0,38,7638.400000000001,44101.83639660474,12,17,27.87,27839.651914216804,0
0.0,0.0,2935.398100552846,36.0,0,48,11310.35306694883,0.0,9,1,14.91,78946.23190584611,1
202.47592603209455,743.1997032361201,46.44091121910455,48.0,0,40,59338.5,0.0,10,19,24.02,207760.002007563,0
268.48901178862536,1158.6132268199528,2.5396627873989885,24.0,0,9,16079.300000000001,39035.483847776886,9,12,27.99,19496.1428145659,0
290.5220051469025,641.3152316498229,37.2914550987124,24.0,0,7,7311.1,0.0,6,7,27.18,16783.88451387867,0
252.48242915868735,1487.7118954406988,13.546217868490979,48.0,0,56,35472.8,143514.47488862093,10,36,27.22,81543.40404179085,0
0.0,0.0,6524.12266786335,36.0,0,58,48070.92397943034,0.0,10,0,18.89,203814.99325280162,1
370.756804494776,712.8958047876461,19.95131833406575,48.0,0,20,10407.900000000001,0.0,10,8,24.18,14539.829008539475,0
0.0,0.0,28105.67327742901,36.0,0,47,246474.79566442803,0.0,1,1,19.28,802301.1754572444,1
0.0,0.0,38386.867707963356,24.0,0,58,241350.78710528061,168228.50303092954,19,0,15.16,525173.3069045352,1
115.00188116737544,1154.3490592741803,21.925314494339627,36.0,0,26,80916.20000000001,0.0,11,31,22.65,263204.30877355044,0
271.7569404016241,212.9805494670964,1.3435542606700157,12.0,0,28,56950.200000000004,0.0,6,24,22.94,147452.57832503167,0
0.0,0.0,49115.531924266565,12.0,0,21,133535.3639512176,0.0,6,1,11.43,353815.2539387139,1
0.0,0.0,81712.25169771431,12.0,0,35,219783.634469631,0.0,7,0,13.37,712502.0155416814,1
344.71296297546104,453.75745273301953,44.37267680613915,12.0,1,25,35482.200000000004,248556.5472825656,6,32,15.36,67107.21121025135,0
340.38804789072003,467.8336414851458,47.06162946399916,60.0,0,15,79075.8,80390.45228903137,5,12,25.43,181123.1842104459,0
0.0,0.0,22641.392242059068,12.0,0,12,57042.598049289896,0.0,3,0,16.91,202814.73454594144,1
411.3319837865099,1296.921856301928,1.6030048749143988,48.0,0,9,62942.600000000006,449460.7214384814,12,13,15.1,151658.1261672264,0
0.0,0.0,12856.842750065844,60.0,0,56,111590.52167377889,151183.751915195,22,0,14.65,539338.2882481661,1
324.0201546939359,940.2310626749753,0.8121350589542109,48.0,1,50,62051.700000000004,250192.10040279955,3,28,9.49,174906.96781250363,0
0.0,0.0,27694.260059574415,24.0,0,5,68316.71638077065,331754.7764627735,6,1,13.56,437495.5927315598,1
0.0,0.0,13868.97905943551,24.0,0,33,74317.48277502874,149667.67107242704,1,0,21.18,219157.0361906751,1
0.0,0.0,58166.874757650905,12.0,0,3,130184.69413429215,178170.51372169208,1,1,19.38,470015.23666364443,1
0.0,0.0,10830.14401654376,24.0,0,41,57146.48466693071,93777.21491251254,11,1,14.78,151707.49579850832,1
0.0,0.0,34821.633411725445,24.0,0,29,141467.83452591984,107441.84000200698,31,0,9.92,452590.75869489013,1
474.98555888227145,739.0160072267406,16.657576130874723,24.0,0,10,40699.4,0.0,11,34,26.02,77895.8716254475,0
400.28679481361644,1277.9434258648128,13.043819263231299,36.0,0,43,68683.8,0.0,2,17,27.27,274162.6195427754,0
0.0,0.0,69321.18190543939,12.0,0,53,170165.1453821153,0.0,1,0,10.38,466945.2768545527,1
0.0,0.0,3114.118593548171,60.0,0,58,46136.50335812506,148480.83383929162,7,0,7.37,131662.14866493802,1
0.0,0.0,23998.334869489336,24.0,0,26,61201.37130847129,294120.1158932282,7,0,18.84,473477.52397550363,1
0.0,0.0,12061.797327514967,60.0,0,32,117555.14576534368,126868.49274299674,5,0,13.01,666073.4964752882,1
0.0,0.0,3791.8502218740878,36.0,0,42,20682.437345009934,0.0,45,0,21.63,130656.22149127802,1
223.80977359405648,626.9860558737543,40.72417034748533,24.0,0,10,24532.7,130117.465030696,2,31,22.46,62119.00971580214,0
232.3536052248697,1211.649206652236,13.668730637360637,48.0,1,43,49769.100000000006,254710.72786192418,1,35,24.99,64092.94817068998,0
0.0,0.0,21866.20176041973,36.0,0,44,174743.12244259368,0.0,7,1,16.88,551632.5306062148,1
0.0,0.0,61955.909559971085,12.0,0,58,154039.65544665023,146948.85356958178,10,1,8.67,658177.3768556899,1
58.19692673938382,1024.7681149313944,41.3521671994097,24.0,0,57,31248.2,198077.43175371873,30,14,22.58,84790.50215007649,0
0.0,0.0,13365.94521229034,60.0,0,48,133664.0329400163,0.0,2,0,16.39,603934.0384108892,1
0.0,0.0,20512.87207520688,24.0,0,50,52743.051093921116,107108.90973557795,9,0,10.96,296991.8719152213,1
77.93231812723833,158.23373716392004,34.80378300572661,24.0,0,11,67020.40000000001,474543.33858171664,43,22,26.76,212148.95389776907,0
0.0,0.0,11561.347178868318,48.0,0,14,64229.0956335684,202069.97810339273,4,1,16.47,418039.45923609706,1
0.0,0.0,35365.68198545065,12.0,0,9,106726.46177684338,0.0,2,1,10.46,209448.77699091934,1
0.0,0.0,24394.70045175388,36.0,0,9,132400.76945562428,239763.04182378034,23,0,10.92,539814.403059437,1
0.0,0.0,3732.843313631219,24.0,0,15,24546.495064855517,0.0,22,1,21.93,75924.92939462411,1
0.0,0.0,8835.579018004692,60.0,0,56,47200.11253550254,302130.24035943137,3,1,17.27,304956.7702654563,1
0.0,0.0,2032.290181065218,36.0,0,60,12031.519307284523,0.0,22,0,16.7,46552.75933940366,1
246.38911921737414,355.56292333642773,20.611057429608408,60.00000000000001,0,45,66640.1,0.0,9,24,12.18,135976.56217527564,0
217.26497173239855,901.7650001117312,40.064774775741675,48.0,0,27,51879.100000000006,0.0,6,10,8.18,129993.6568887256,0
0.0,0.0,36500.06089406772,24.0,0,14,236677.75584784237,474712.3483207638,9,0,21.33,834788.3710341576,1
173.65266591735582,1844.6798189660526,40.65087270955329,24.0,0,23,10722.1,35999.360634065546,32,35,27.81,41660.50120950088,0
0.0,0.0,15355.96909801946,48.0,0,21,152703.7640549185,0.0,30,1,19.43,704906.2857781872,1
0.0,0.0,17974.93132546099,48.0,0,53,160776.45661449272,0.0,48,0,18.03,689684.716653201,1
292.8299442667043,1318.5926103774416,13.328843464633167,60.00000000000001,0,16,64717.100000000006,0.0,10,18,23.54,109752.51470453624,0
201.48468657280057,1145.3835675583377,1.9503481010584356,24.0,0,23,13223.800000000001,67411.08689881547,4,7,25.26,42784.95039551544,0
0.0,0.0,17171.455336503197,60.0,0,7,254067.93239600988,0.0,2,1,9.84,496507.9805079021,1
95.80897256715905,336.3252855886651,6.697094853684138,48.0,0,43,83467.3,0.0,4,11,10.63,236232.11157351837,0
0.0,0.0,2369.908420891443,60.00000000000001,0,16,16074.583153291993,0.0,1,1,12.9,141497.2033403116,1
0.0,0.0,4412.672357341811,48.0,0,35,34009.59218790015,0.0,6,0,21.17,180237.68432241018,1
0.0,0.0,25145.05257817604,36.0,0,39,291058.44553976785,0.0,41,0,13.13,635253.0590397776,1
0.0,0.0,14417.386305005833,48.0,0,48,185854.7076859915,0.0,3,0,18.97,441969.4418430471,1
0.0,0.0,10279.99622238334,24.0,0,38,25697.96803752662,133287.6445574071,9,0,7.43,167829.280996135,1
0.0,0.0,5014.584081406037,36.0,0,55,19290.358093311777,7024.259332018842,1,0,10.74,146379.33767361674,1
0.0,0.0,7937.931483042231,36.0,0,34,69182.26505995617,48858.59276207991,7,1,8.8,222793.75652128385,1
213.118044604333,1967.258155275279,24.15661805037596,12.0,0,28,66099.5,0.0,11,34,18.87,181513.6474907862,0
253.4538036842631,1485.2038797378266,41.229717436633074,12.0,1,3,87261.0,656252.2664306418,11,14,20.94,315356.5969322607,0
379.48707365785634,1405.06287728132,38.411836897359144,48.0,0,20,58985.3,404784.5464841223,8,27,25.9,149257.13743477844,0
345.67689818510684,532.5602020956906,39.525193669626205,36.0,0,49,99351.6,0.0,1,28,25.41,377400.1092540408,0
347.46960636999097,696.8693231699566,11.499709107929961,36.0,0,11,49411.200000000004,0.0,8,16,21.78,178676.55494274324,0
189.48116943257762,1539.0992622562926,8.346195483414643,12.0,0,25,25801.100000000002,95928.20078478541,1,22,26.95,47232.22744551256,0
0.0,0.0,21254.568799274955,36.0,0,44,221171.17338090754,0.0,47,0,8.34,689991.1475759246,1
0.0,0.0,11741.415773972427,24.0,0,30,37291.949834264815,0.0,17,1,13.88,133276.73109828855,1
0.0,0.0,18585.292721068738,48.0,0,16,223204.72235640703,0.0,32,1,17.45,582641.1246647444,1
0.0,0.0,37349.261238475694,24.0,0,56,130568.74840411406,0.0,31,1,15.15,854694.5801731539,1
0.0,0.0,14129.593135868634,36.0,0,45,114788.32187028849,287564.54269242455,12,0,8.01,521607.40922980604,1
400.1341278718293,1310.3399216185728,29.925084764420536,60.0,0,3,50886.0,256281.50497849577,4,26,8.94,133950.20275948252,0
116.49715742344526,1184.4162641522073,40.68844328510252,24.0,0,4,76903.2,578540.1273442236,10,7,25.22,95273.63500470454,0
0.0,0.0,12573.90150977307,60.0,0,56,76934.45170673334,464581.09103994566,3,0,7.74,463156.79292529955,1
407.76035424692105,1880.5677873995526,23.216433540696528,60.0,0,56,48233.0,306242.7805939097,9,36,23.02,73088.88924157807,0
0.0,0.0,94571.12375201144,12.0,0,51,274266.98888327327,182652.29127286014,2,1,16.65,806073.4761134386,1
0.0,0.0,8697.950422952172,48.0,0,54,59697.844198535495,0.0,5,1,17.51,345069.0214166015,1
0.0,0.0,4655.870688307152,24.0,0,51,19150.557749417127,0.0,9,0,10.23,98059.38902098517,1
0.0,0.0,14343.439113932967,60.0,0,12,173794.9377261258,334557.8146118822,8,1,14.81,884304.7102434109,1
0.0,0.0,20415.21502083828,48.0,0,23,90413.20488957125,368265.54054363683,11,0,17.28,472486.44118941075,1
0.0,0.0,12938.78896142988,12.0,0,14,16851.3497434249,70571.94959561797,15,1,20.88,84068.53402924062,1
255.80879934314206,703.2705064464932,33.7604718695127,48.0,0,20,90112.1,489077.25739964633,45,33,24.66,243192.627035177,0
0.0,0.0,6081.670131160552,24.0,0,8,30078.14668951519,0.0,10,0,21.28,102246.9058947242,1
0.0,0.0,16821.72701207112,60.0,0,28,191271.51332591494,540879.1600183512,7,1,11.3,487143.95169540175,1
175.55406242340752,1457.598785393761,8.60864916891259,24.0,0,31,46404.0,0.0,6,33,25.07,62486.46368607065,0
216.5487599331219,442.48803910995196,46.47983545119413,24.0,1,51,31808.5,160199.62779576145,9,7,19.18,121017.16163032666,0
0.0,0.0,28412.346888961838,36.0,0,28,205208.21626807054,483737.91567114595,1,1,15.26,536447.5588741463,1
0.0,0.0,5558.602889366502,48.0,0,10,46962.48184070795,141525.3018441932,4,1,10.05,143588.41128636125,1
0.0,0.0,14403.049593113203,36.0,0,35,94794.6180296221,0.0,10,0,8.19,334913.2565000756,1
385.7391802389435,277.7247762593119,1.0168633784158276,12.0,0,56,89915.20000000001,147088.10655871496,11,24,25.29,132231.29777843412,0
468.7182238660416,1615.2666956401572,11.545711175765195,36.0,0,60,73580.6,0.0,27,23,23.07,275373.79308841523,0
